student_id,previous_GPA,attendance_rate,avg_course_grade,avg_course_interest,avg_job_demand,avg_risk,n_courses,domain_cnt_AI,domain_cnt_Agriculture,domain_cnt_Cybersecurity,domain_cnt_Data Science,domain_cnt_Electrical,domain_cnt_Energy,domain_cnt_Ethics,domain_cnt_Finance,domain_cnt_Healthcare,domain_cnt_Law,domain_cnt_Management,domain_cnt_Mechanical,domain_cnt_Networking,domain_cnt_Software Engineering,domain_cnt_Tourism,chosen_specialization
S08430,0.6520270270270272,0.5576923076923077,73.21249999999999,0.8120833333333333,0.638681592039801,0.24791666666666667,22,3,2,1,3,1,1,0,1,2,3,1,0,2,3,1,Data Science
S08431,0.8108108108108106,0.8269230769230771,83.94545454545454,0.7063636363636363,0.5691994572591588,0.13,21,0,2,4,1,0,0,1,2,2,1,2,0,5,2,0,Artificial Intelligence
S08432,0.5743243243243243,0.5192307692307692,68.54545454545455,0.84,0.5038444142921755,0.3136363636363636,31,0,5,0,0,3,3,2,2,5,2,2,1,7,0,1,Electrical Engineering
S08433,0.43918918918918914,0.9038461538461536,62.144,0.7456,0.6083582089552239,0.4004,24,2,0,0,0,0,2,1,0,4,4,4,1,3,4,0,Business Management
S08434,0.6824324324324325,0.75,79.57222222222222,0.7194444444444444,0.5323383084577115,0.25333333333333335,17,0,1,2,2,1,0,0,0,1,1,5,1,2,0,2,Medicine
S08435,0.5236486486486485,0.4230769230769231,63.625,0.7445833333333334,0.5640547263681591,0.35625,23,1,2,0,3,0,3,1,1,1,2,4,0,3,2,1,Medicine
S08436,0.8243243243243243,0.7115384615384615,84.12105263157895,0.8389473684210526,0.6692851531814611,0.12052631578947369,19,1,1,3,3,1,2,0,0,2,0,2,0,3,1,0,Renewable Energy
S08437,0.8141891891891893,0.6346153846153848,85.75185185185185,0.74,0.5102266445550028,0.1325925925925926,24,1,5,0,0,3,1,2,3,4,0,0,0,5,2,1,Artificial Intelligence
S08438,0.6216216216216215,0.8461538461538463,74.31290322580645,0.7690322580645161,0.5652383245064997,0.2767741935483871,30,4,1,1,0,0,3,1,1,2,3,7,2,6,0,0,Tourism and Hospitality
S08439,0.7871621621621623,0.8653846153846153,85.51,0.732,0.541044776119403,0.14750000000000002,20,0,0,1,2,0,1,1,0,2,4,3,2,1,3,0,Agriculture
S08440,0.6114864864864865,0.8269230769230772,67.58214285714286,0.7478571428571429,0.5015991471215352,0.2842857142857143,26,1,2,1,0,0,2,1,2,4,2,4,3,3,1,2,Business Management
S08441,0.847972972972973,0.6923076923076923,88.7081081081081,0.7191891891891892,0.5461879790237999,0.10837837837837837,35,3,2,3,1,5,2,2,1,1,7,3,0,4,1,2,Law
S08442,0.5743243243243243,0.9615384615384616,69.39655172413794,0.7355172413793104,0.5815748841996913,0.3168965517241379,29,1,2,1,3,2,2,2,1,2,0,3,0,6,2,2,Renewable Energy
S08443,0.5506756756756757,0.8269230769230771,67.60000000000001,0.8213636363636364,0.5895522388059701,0.3018181818181818,21,0,0,4,3,1,1,0,1,0,1,2,1,5,0,3,Electrical Engineering
S08444,0.6520270270270272,0.3653846153846154,73.36666666666666,0.7030555555555555,0.5377280265339967,0.24250000000000002,32,1,4,1,1,5,4,0,5,3,1,3,1,5,1,1,Renewable Energy
S08445,0.8513513513513513,0.1730769230769231,91.5516129032258,0.78,0.4559460760712566,0.11838709677419354,28,0,4,0,2,2,1,2,4,3,0,4,1,4,1,3,Agriculture
S08446,0.3277027027027026,0.8076923076923077,45.9,0.7523333333333333,0.5746268656716418,0.5023333333333333,29,2,0,1,2,3,1,2,4,1,2,2,0,4,5,1,Nursing
S08447,0.75,0.5961538461538463,82.6304347826087,0.7526086956521738,0.5152498377676834,0.17347826086956522,22,1,3,0,3,0,2,3,2,1,2,2,2,1,0,1,Finance
S08448,0.6858108108108107,0.2307692307692308,75.5025641025641,0.752051282051282,0.50937619594336,0.23846153846153847,36,1,1,2,2,2,2,3,2,2,5,5,3,3,2,4,Agriculture
S08449,0.7804054054054055,0.75,84.20625,0.73,0.542910447761194,0.1525,15,0,0,0,1,2,2,0,0,1,1,4,1,1,2,1,Law
S08450,0.6554054054054055,0.7115384615384615,73.28888888888889,0.7851851851851852,0.6047540077390823,0.2537037037037037,26,1,2,2,4,0,2,1,1,3,2,1,0,3,4,1,Electrical Engineering
S08451,0.7466216216216217,0.7115384615384615,80.444,0.6864,0.4907462686567164,0.192,25,0,5,1,0,3,3,0,0,2,3,2,1,2,1,2,Medicine
S08452,0.3445945945945945,1.0,51.69166666666666,0.725,0.5497512437810945,0.47875,22,1,1,0,1,1,3,0,2,0,2,5,3,3,1,1,Artificial Intelligence
S08453,0.8648648648648649,0.4615384615384614,90.02,0.7576666666666667,0.5253731343283582,0.08766666666666666,28,1,7,1,5,2,0,0,0,3,1,2,1,3,2,2,Mechanical Engineering
S08454,0.6047297297297296,0.6730769230769231,73.66206896551724,0.7227586206896552,0.5388574369531652,0.2827586206896551,29,2,2,1,1,1,6,2,2,0,1,1,1,4,2,3,Law
S08455,0.8445945945945945,0.2884615384615385,86.31724137931033,0.756896551724138,0.4693772516726711,0.10482758620689656,27,2,5,2,0,0,4,2,4,1,3,1,1,2,0,2,Finance
S08456,0.5777027027027026,0.3653846153846154,67.42857142857143,0.7307142857142858,0.5906183368869936,0.31714285714285717,27,3,3,0,0,1,2,2,4,4,1,2,1,4,1,0,Finance
S08457,0.6148648648648647,0.6153846153846154,70.68461538461538,0.7484615384615385,0.5206659012629162,0.2792307692307692,26,1,2,0,2,2,2,1,3,0,3,3,0,5,1,1,Nursing
S08458,0.6756756756756757,0.5961538461538463,74.96315789473684,0.7542105263157894,0.4564021995286724,0.24578947368421053,19,0,4,1,0,1,2,3,0,2,2,2,0,1,1,0,Medicine
S08459,0.5337837837837838,0.8269230769230771,61.3125,0.8104166666666667,0.5883084577114428,0.3429166666666667,22,1,1,1,6,1,2,1,2,1,1,1,0,1,2,3,Electrical Engineering
S08460,0.7398648648648649,0.8269230769230771,78.93684210526315,0.6842105263157895,0.5553809897879025,0.18578947368421053,18,2,2,0,1,1,4,1,0,1,1,2,0,1,2,1,Tourism and Hospitality
S08461,0.6317567567567568,0.5961538461538463,71.94736842105263,0.7321052631578947,0.6457187745483111,0.2621052631578948,18,2,1,1,3,0,0,1,1,1,3,1,0,2,2,1,Law
S08462,0.6418918918918919,0.8076923076923077,73.568,0.6704000000000001,0.5385074626865672,0.2756,22,0,3,4,2,0,0,1,3,0,1,4,1,3,2,1,Medicine
S08463,0.2939189189189188,0.7884615384615385,49.13103448275862,0.7406896551724138,0.5651055069480185,0.5175862068965518,29,2,2,2,2,2,5,0,2,1,2,4,2,1,0,2,Medicine
S08464,0.7128378378378377,0.730769230769231,80.44545454545454,0.7563636363636363,0.5386702849389416,0.18272727272727274,22,1,2,0,3,0,3,1,1,1,3,2,2,2,0,1,Data Science
S08465,0.6385135135135136,0.2115384615384614,69.828125,0.75,0.5652985074626865,0.2578125,32,1,4,2,3,0,2,0,1,3,3,5,0,2,5,1,Mechanical Engineering
S08466,0.5878378378378377,1.0,71.09375,0.7943749999999999,0.6427238805970149,0.3075,29,4,2,1,6,0,2,1,2,3,1,2,2,3,3,0,Cybersecurity
S08467,0.6655405405405406,0.6538461538461537,75.79545454545455,0.8068181818181818,0.573270013568521,0.23909090909090913,20,1,1,0,3,0,2,0,3,1,2,1,1,2,2,3,Business Management
S08468,0.6655405405405406,0.7884615384615385,72.26538461538462,0.7492307692307693,0.5137772675086107,0.2276923076923077,25,0,4,1,1,1,7,0,1,1,2,1,1,4,1,1,Computer Science
S08469,0.7736486486486487,0.6730769230769231,83.77777777777777,0.754074074074074,0.6069651741293532,0.17222222222222225,22,5,0,0,1,1,3,0,3,1,0,3,1,0,6,3,Law
S08470,0.7331081081081081,1.0,81.21538461538461,0.7569230769230769,0.513203214695752,0.20692307692307693,26,0,0,0,0,3,2,4,3,3,4,1,0,0,2,4,Business Management
S08471,0.8310810810810811,1.0,88.89629629629628,0.7485185185185186,0.5422885572139303,0.12407407407407407,25,3,1,1,3,1,0,1,1,1,2,3,3,3,2,2,Business Management
S08472,0.5506756756756757,1.0,65.172,0.7408,0.5474626865671641,0.3392,21,3,4,3,1,1,2,0,0,1,3,1,3,2,0,1,Law
S08473,0.527027027027027,0.7884615384615385,64.245,0.741,0.5417910447761194,0.35550000000000004,19,0,1,2,1,0,2,0,3,1,2,4,0,2,2,0,Artificial Intelligence
S08474,0.7871621621621623,0.6153846153846154,81.425,0.71875,0.5360696517412935,0.16708333333333333,22,1,2,2,1,1,0,0,2,4,3,5,0,1,1,1,Business Management
S08475,0.6756756756756757,0.8846153846153846,74.21818181818182,0.6881818181818182,0.5203527815468113,0.2531818181818182,22,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,Renewable Energy
S08476,0.5405405405405406,1.0,63.317241379310346,0.79,0.5383427689140504,0.32827586206896553,27,0,2,0,3,2,1,2,1,4,1,2,0,6,3,2,Information Technology
S08477,0.429054054054054,1.0,57.67857142857143,0.7453571428571429,0.49466950959488276,0.4296428571428571,25,0,0,1,0,4,2,1,4,1,3,5,0,3,2,2,Agriculture
S08478,0.8310810810810811,0.6923076923076923,88.20555555555556,0.6633333333333333,0.6318407960199005,0.14,18,1,1,0,5,0,1,0,1,3,2,2,0,0,0,2,Tourism and Hospitality
S08479,0.5945945945945945,0.6153846153846154,70.31944444444444,0.7769444444444444,0.5182421227197347,0.3019444444444444,33,1,2,0,2,5,4,2,1,3,5,2,2,4,2,1,Law
S08480,0.6385135135135136,0.7115384615384615,72.71538461538462,0.7407692307692307,0.6400688863375431,0.275,23,3,2,1,4,0,3,1,0,2,2,2,0,2,3,1,Cybersecurity
S08481,0.875,1.0,88.12258064516129,0.7899999999999999,0.5507944150216658,0.08580645161290323,29,1,3,1,0,2,8,0,4,1,3,3,2,1,1,1,Finance
S08482,0.695945945945946,0.5576923076923077,77.91000000000001,0.7306666666666667,0.5189054726368159,0.23366666666666666,28,1,3,2,2,0,3,1,0,3,4,2,2,3,0,4,Electrical Engineering
S08483,0.5709459459459458,0.6730769230769231,67.94285714285714,0.670952380952381,0.67590618336887,0.3276190476190476,19,3,0,1,2,2,1,1,0,1,3,2,0,0,4,1,Renewable Energy
S08484,0.48648648648648635,0.4807692307692308,62.715384615384615,0.7069230769230769,0.5597014925373134,0.38423076923076926,24,2,3,1,4,2,1,2,1,1,3,1,2,1,2,0,Nursing
S08485,1.0,0.7692307692307692,97.46774193548387,0.7735483870967742,0.5618680789600385,0.023548387096774193,30,2,2,2,1,0,5,3,5,3,1,2,1,1,3,0,Nursing
S08486,0.5202702702702702,0.8653846153846154,63.39393939393939,0.7672727272727273,0.5029398462234284,0.35424242424242425,32,0,7,0,2,1,4,0,2,2,2,3,1,4,3,2,Nursing
S08487,0.4628378378378379,0.5,58.80416666666667,0.7712500000000001,0.5652985074626865,0.3941666666666667,23,1,1,3,1,0,3,0,2,2,3,1,2,5,0,0,Nursing
S08488,0.527027027027027,1.0,67.11851851851851,0.7203703703703703,0.45107794361525705,0.35703703703703704,25,0,4,0,0,2,2,0,0,2,4,1,2,6,2,2,Cybersecurity
S08489,0.6182432432432432,0.25,71.405,0.771,0.5626865671641791,0.2925,19,0,0,1,2,2,1,0,1,2,2,3,1,5,0,0,Computer Science
S08490,0.8682432432432431,0.6538461538461537,87.8851851851852,0.6751851851851852,0.5826423438363737,0.09407407407407407,26,3,1,0,2,0,4,1,3,3,3,1,0,3,2,1,Computer Science
S08491,0.3513513513513513,0.6538461538461537,48.73809523809524,0.719047619047619,0.5543710021321961,0.4785714285714286,21,1,1,4,2,0,0,2,2,1,0,4,2,1,0,1,Mechanical Engineering
S08492,0.75,0.7884615384615385,78.16,0.762,0.582089552238806,0.17600000000000002,22,3,1,1,2,1,3,0,3,3,2,3,2,0,0,1,Agriculture
S08493,0.9662162162162162,0.5384615384615385,96.06666666666666,0.7173333333333333,0.5189054726368159,0.03666666666666667,27,1,6,4,2,1,0,3,0,3,1,2,1,2,1,3,Agriculture
S08494,0.6689189189189189,0.5769230769230771,73.36666666666667,0.7,0.6008844665561084,0.25,25,3,2,2,2,1,7,3,1,2,2,0,0,0,2,0,Information Technology
S08495,0.4020270270270269,0.8846153846153845,55.871428571428574,0.6864285714285714,0.5655650319829425,0.43928571428571433,26,4,2,1,0,4,3,4,2,0,1,1,1,0,3,2,Data Science
S08496,0.7398648648648648,0.7692307692307692,82.932,0.7492,0.5408955223880597,0.1948,23,1,2,0,2,0,4,1,2,3,1,1,1,5,1,1,Mechanical Engineering
S08497,0.7331081081081081,0.5769230769230772,79.50357142857142,0.7300000000000001,0.5714285714285714,0.17714285714285713,26,1,1,1,3,2,6,3,0,1,4,0,0,3,1,2,Business Management
S08498,0.4932432432432431,0.7115384615384615,63.073076923076925,0.7573076923076923,0.5275545350172215,0.36576923076923074,24,3,4,0,3,0,4,1,3,0,2,1,0,1,1,3,Computer Science
S08499,0.8581081081081081,1.0,89.003125,0.7421875,0.570429104477612,0.099375,29,4,1,0,0,4,3,0,2,2,2,4,0,6,2,2,Nursing
S08500,0.7972972972972975,0.7115384615384615,83.9923076923077,0.708076923076923,0.5258323765786452,0.15192307692307694,25,0,4,2,2,0,2,1,1,2,4,1,0,5,2,0,Business Management
S08501,0.7060810810810811,0.7115384615384615,73.80588235294118,0.7547058823529412,0.7155399473222124,0.21176470588235294,16,4,0,0,4,1,0,0,0,0,1,1,0,4,2,0,Business Management
S08502,0.48986486486486475,0.7115384615384615,63.123999999999995,0.7476,0.5128358208955224,0.374,22,0,6,2,4,0,2,4,0,2,1,2,1,0,0,1,Electrical Engineering
S08503,0.4358108108108108,0.6923076923076923,54.955555555555556,0.6405555555555555,0.5066334991708126,0.43166666666666664,18,1,2,0,0,1,2,1,3,0,2,2,0,1,2,1,Data Science
S08504,0.939189189189189,0.8653846153846154,92.02272727272727,0.7286363636363636,0.5671641791044776,0.045,22,2,2,0,0,2,3,0,3,1,3,0,0,3,2,1,Nursing
S08505,0.5067567567567568,0.6923076923076923,63.825,0.708125,0.6156716417910447,0.36375,15,2,2,0,1,0,4,1,1,1,0,0,2,0,2,0,Medicine
S08506,0.5202702702702702,0.6923076923076922,65.0,0.6695833333333333,0.5634328358208955,0.35791666666666666,21,1,0,2,2,1,5,2,3,1,2,0,0,2,0,3,Artificial Intelligence
S08507,0.8378378378378379,0.8461538461538463,84.55384615384615,0.78,0.5614236509758898,0.1276923076923077,12,1,0,0,1,0,0,2,0,1,3,0,0,4,1,0,Artificial Intelligence
S08508,1.0,0.9423076923076924,94.32758620689656,0.7348275862068965,0.4915079773546063,0.016551724137931035,25,0,1,1,3,0,1,2,1,1,2,2,2,6,3,4,Data Science
S08509,0.695945945945946,0.8461538461538463,79.31351351351351,0.7840540540540542,0.6018555869302138,0.20864864864864865,33,2,2,0,4,1,5,2,3,5,2,2,1,2,3,3,Agriculture
S08510,0.6283783783783783,0.5,75.1774193548387,0.7883870967741936,0.5122773230621088,0.2880645161290322,29,1,2,0,1,0,3,3,2,2,1,4,3,6,2,1,Business Management
S08511,0.8817567567567568,0.9038461538461537,89.92777777777778,0.7627777777777778,0.5671641791044776,0.07777777777777778,18,1,1,0,0,0,2,2,1,2,0,0,1,5,2,1,Cybersecurity
S08512,0.6216216216216215,0.7692307692307692,73.73157894736842,0.6052631578947368,0.6166535742340927,0.2794736842105263,17,1,1,0,1,0,2,1,1,2,2,0,2,3,2,1,Electrical Engineering
S08513,0.8716216216216217,0.8653846153846154,88.803125,0.749375,0.566231343283582,0.0978125,30,2,4,2,2,2,1,0,2,5,2,1,0,4,2,3,Medicine
S08514,0.4155405405405405,0.75,58.13333333333333,0.7133333333333334,0.5889303482587064,0.43041666666666667,22,0,2,2,6,3,0,1,3,1,2,1,0,0,1,2,Data Science
S08515,0.6351351351351351,0.9230769230769228,74.05625,0.7375,0.5279850746268656,0.264375,31,0,4,5,1,1,1,3,3,3,4,0,1,1,3,2,Renewable Energy
S08516,0.8378378378378379,0.9615384615384616,89.65714285714286,0.7457142857142858,0.51954513148543,0.10761904761904763,20,0,4,0,2,0,0,0,0,2,1,2,0,6,2,2,Medicine
S08517,0.47297297297297286,0.5576923076923077,62.714814814814815,0.7111111111111111,0.45550027639579876,0.3903703703703703,27,1,5,0,1,3,2,1,0,0,2,2,0,3,3,4,Law
S08518,0.8513513513513514,0.5961538461538463,89.79047619047618,0.7195238095238095,0.4953802416488984,0.08857142857142858,20,1,2,2,0,0,0,1,2,0,1,3,2,3,2,2,Tourism and Hospitality
S08519,0.4054054054054054,0.8076923076923077,57.14705882352941,0.7335294117647059,0.6233538191395961,0.4294117647058823,15,1,0,1,2,0,5,1,0,1,2,1,0,1,0,2,Finance
S08520,0.5709459459459458,1.0,67.3952380952381,0.7257142857142858,0.5785358919687278,0.32904761904761903,21,1,3,0,2,3,1,0,2,1,2,1,1,2,2,0,Nursing
S08521,0.7128378378378377,0.75,82.83333333333333,0.7154166666666666,0.6312189054726368,0.19499999999999998,22,3,0,1,2,1,3,0,1,3,1,2,1,3,1,2,Business Management
S08522,0.6013513513513513,1.0,73.24166666666666,0.7675000000000001,0.4222636815920398,0.30333333333333334,21,1,5,2,0,0,1,2,0,0,2,5,1,0,3,2,Agriculture
S08523,0.722972972972973,0.6346153846153848,82.48260869565217,0.6543478260869565,0.5554834523036989,0.19521739130434784,21,3,3,1,3,0,1,1,2,1,3,1,1,1,1,1,Medicine
S08524,0.527027027027027,0.6923076923076923,63.84285714285714,0.7509523809523809,0.5543710021321961,0.3504761904761905,20,0,1,1,4,1,2,1,1,1,3,1,1,0,1,3,Medicine
S08525,0.4966216216216215,0.9038461538461536,64.59166666666667,0.7695833333333333,0.4595771144278607,0.3825,23,0,5,0,0,1,2,2,1,5,1,2,0,2,0,3,Renewable Energy
S08526,0.35810810810810806,0.6923076923076922,55.975,0.7029166666666667,0.595771144278607,0.4716666666666667,23,1,2,1,4,0,2,0,4,3,2,0,2,3,0,0,Finance
S08527,0.7668918918918919,0.769230769230769,84.25,0.6818181818181818,0.5325644504748982,0.18045454545454545,19,1,2,0,1,1,3,0,5,1,2,0,0,3,1,2,Nursing
S08528,0.5405405405405406,0.8461538461538463,65.2290322580645,0.8099999999999999,0.5941261434761675,0.34451612903225803,27,0,3,3,2,2,3,1,2,4,3,2,1,2,2,1,Finance
S08529,0.5135135135135136,0.7115384615384615,61.72857142857143,0.7171428571428572,0.47974413646055436,0.37666666666666665,20,0,3,1,2,1,1,2,0,2,1,2,1,1,1,3,Information Technology
S08530,0.7736486486486487,0.8076923076923077,82.85909090909091,0.7563636363636363,0.5230664857530529,0.1640909090909091,21,0,3,2,2,0,3,1,1,2,2,0,2,3,1,0,Renewable Energy
S08531,0.5472972972972974,0.9423076923076924,65.21249999999999,0.7483333333333334,0.6162935323383084,0.33875000000000005,21,0,0,2,6,1,1,1,2,0,3,3,1,1,3,0,Cybersecurity
S08532,0.6756756756756757,0.8461538461538463,75.61944444444445,0.7094444444444444,0.5907960199004976,0.24055555555555555,34,0,1,4,5,2,1,0,1,4,10,4,1,1,2,0,Artificial Intelligence
S08533,0.9189189189189187,0.9230769230769228,92.29677419354839,0.7603225806451613,0.6364949446316802,0.06516129032258064,30,4,1,2,3,1,2,0,1,3,3,0,2,5,2,2,Agriculture
S08534,0.8513513513513513,0.75,88.8851851851852,0.707037037037037,0.589828634604754,0.10666666666666666,24,3,2,1,3,0,0,3,0,2,2,3,1,3,2,2,Artificial Intelligence
S08535,0.7972972972972975,0.75,85.01153846153846,0.785,0.6159586681974741,0.1426923076923077,25,2,1,2,4,1,0,1,2,2,1,3,0,2,3,2,Business Management
S08536,0.45945945945945943,0.769230769230769,61.55,0.725,0.5047489823609227,0.39136363636363636,21,0,2,0,1,1,2,0,1,2,2,1,2,7,0,1,Business Management
S08537,0.7060810810810811,0.8269230769230771,78.05128205128206,0.7358974358974358,0.5970149253731343,0.21846153846153846,37,1,0,2,3,3,3,1,5,5,1,5,0,5,2,3,Finance
S08538,0.6418918918918919,0.5576923076923077,74.01071428571429,0.7857142857142857,0.5367803837953091,0.27035714285714285,24,1,4,1,1,1,1,0,2,6,3,2,1,2,2,1,Data Science
S08539,0.7736486486486486,0.4615384615384614,84.3547619047619,0.7657142857142857,0.55863539445629,0.16976190476190475,39,3,1,3,2,3,1,1,3,3,2,2,4,8,3,3,Finance
S08540,0.9087837837837838,0.6730769230769231,92.95238095238095,0.7490476190476191,0.5813788201847904,0.05285714285714286,20,2,3,1,3,1,1,1,0,2,2,2,1,2,0,0,Information Technology
S08541,0.7027027027027029,0.8269230769230771,76.91724137931034,0.7344827586206897,0.6037056098816262,0.21620689655172415,28,1,2,2,3,2,3,0,4,3,2,3,0,1,1,2,Cybersecurity
S08542,0.7635135135135134,0.4423076923076923,82.84827586206896,0.7424137931034483,0.5270200720535254,0.16620689655172416,26,0,0,2,1,3,0,1,1,3,6,3,2,5,0,2,Business Management
S08543,0.8006756756756757,0.7692307692307693,83.63076923076923,0.6684615384615384,0.47933409873708377,0.15692307692307692,24,1,6,4,0,2,0,0,1,3,2,4,0,1,1,1,Business Management
S08544,0.5540540540540542,0.5769230769230772,68.06785714285715,0.7789285714285714,0.4754797441364605,0.3314285714285714,27,1,2,0,1,0,5,2,1,2,2,3,1,4,1,3,Electrical Engineering
S08545,0.6047297297297296,0.4615384615384614,73.896,0.7328,0.6782089552238806,0.3,24,3,0,2,4,1,3,0,1,3,1,1,0,1,2,3,Mechanical Engineering
S08546,0.9527027027027026,1.0,92.6125,0.69375,0.5621890547263682,0.0375,22,0,0,1,2,1,2,2,3,2,1,2,1,7,0,0,Finance
S08547,0.7398648648648649,0.6730769230769231,83.28636363636363,0.7768181818181819,0.5712347354138398,0.18818181818181817,20,0,1,1,4,0,1,0,1,3,5,2,1,2,1,0,Nursing
S08548,0.6283783783783783,0.8653846153846154,74.15454545454546,0.7451515151515151,0.6313885119855269,0.27515151515151515,29,4,0,3,2,2,7,0,2,2,2,1,2,4,1,1,Artificial Intelligence
S08549,0.9594594594594593,0.5961538461538463,94.352,0.696,0.5755223880597015,0.0356,24,1,2,1,2,1,2,2,4,4,3,0,0,2,1,0,Law
S08550,0.47297297297297275,1.0,57.92941176470588,0.8223529411764706,0.6532045654082528,0.3847058823529412,16,0,1,3,1,2,1,0,1,4,0,0,0,2,2,0,Computer Science
S08551,0.3614864864864864,0.5192307692307692,55.73125,0.815625,0.5531716417910447,0.445625,16,2,2,3,0,1,0,2,0,0,0,2,2,0,1,1,Cybersecurity
S08552,0.6216216216216215,0.4038461538461537,69.83870967741936,0.7103225806451613,0.5710158883004334,0.28161290322580645,29,3,2,2,3,1,3,1,4,2,2,1,1,2,1,3,Artificial Intelligence
S08553,0.8513513513513513,0.8846153846153847,87.88260869565217,0.6917391304347826,0.5567813108371188,0.11043478260869566,22,1,1,0,1,0,3,2,2,3,1,1,1,3,3,1,Cybersecurity
S08554,0.564189189189189,0.9615384615384616,66.65862068965518,0.7272413793103448,0.5712815234173958,0.34241379310344827,28,2,3,1,3,0,3,1,1,2,2,2,0,4,3,2,Artificial Intelligence
S08555,0.9054054054054056,0.6923076923076922,91.16666666666667,0.75875,0.4247512437810945,0.052083333333333336,23,1,5,0,1,0,1,2,2,2,1,1,3,3,0,2,Artificial Intelligence
S08556,0.5844594594594594,1.0,69.6741935483871,0.7212903225806452,0.6148290804044295,0.3090322580645161,29,1,2,1,2,2,5,0,3,3,1,2,2,7,0,0,Mechanical Engineering
S08557,0.7837837837837838,0.7692307692307692,84.14583333333333,0.7687499999999999,0.6069651741293532,0.1575,22,2,2,0,3,1,5,1,0,3,2,0,2,3,0,0,Agriculture
S08558,0.8918918918918919,0.7692307692307692,93.5047619047619,0.6685714285714285,0.5387348969438521,0.07380952380952381,20,1,1,0,1,2,1,0,1,5,2,2,0,1,2,2,Tourism and Hospitality
S08559,0.5777027027027026,0.7307692307692308,68.365,0.7485,0.505223880597015,0.3175,19,0,1,0,1,2,3,0,2,1,0,3,1,4,1,1,Information Technology
S08560,0.8378378378378379,0.3269230769230771,88.52142857142857,0.7657142857142858,0.55863539445629,0.12107142857142858,27,2,3,0,1,1,5,1,3,1,1,3,0,3,3,1,Information Technology
S08561,0.6148648648648647,0.9807692307692308,69.98620689655172,0.7037931034482758,0.5661348430262481,0.28586206896551725,28,1,2,2,1,0,4,0,2,2,2,1,2,4,3,3,Business Management
S08562,0.5743243243243243,1.0,68.75454545454545,0.7000000000000001,0.4728629579375848,0.3290909090909091,21,0,3,1,1,1,2,3,0,2,2,2,1,1,1,2,Electrical Engineering
S08563,0.902027027027027,0.6923076923076923,91.91071428571429,0.7471428571428572,0.576226012793177,0.07107142857142858,26,2,1,1,0,1,3,1,3,1,1,2,2,6,2,2,Computer Science
S08564,0.5675675675675675,0.6538461538461537,63.11666666666666,0.7361111111111112,0.6019900497512437,0.33444444444444443,17,0,2,2,2,0,1,2,0,5,0,0,1,2,1,0,Cybersecurity
S08565,1.0,1.0,97.34,0.7404000000000001,0.6220895522388059,0.0204,25,2,0,2,2,1,2,0,2,1,2,2,2,3,2,2,Data Science
S08566,0.6824324324324325,0.5961538461538463,76.61904761904762,0.7957142857142857,0.6048329779673063,0.22285714285714284,19,2,0,1,1,1,3,1,3,2,0,1,1,4,0,1,Law
S08567,0.6824324324324325,0.75,76.17142857142858,0.7078571428571429,0.5106609808102346,0.24964285714285714,26,2,4,3,0,1,1,2,2,2,3,4,0,3,0,1,Electrical Engineering
S08568,0.4527027027027025,0.7307692307692308,65.19999999999999,0.6427777777777778,0.5613598673300166,0.4122222222222222,17,1,0,2,1,1,0,0,1,0,3,1,0,4,2,2,Renewable Energy
S08569,0.8851351351351351,0.3653846153846155,90.82272727272726,0.6754545454545454,0.5753052917232021,0.07318181818181818,21,1,0,1,3,0,1,1,1,2,2,4,1,3,1,1,Data Science
S08570,0.8006756756756757,0.980769230769231,86.74545454545455,0.7596969696969698,0.4880144730890999,0.14515151515151514,31,0,4,3,1,1,2,4,2,2,4,2,1,3,2,2,Business Management
S08571,0.5675675675675675,1.0,63.96,0.7825,0.6514925373134328,0.3335,19,1,0,0,4,0,1,1,3,5,1,1,1,1,0,1,Medicine
S08572,0.5439189189189189,0.7884615384615385,68.05384615384615,0.7780769230769231,0.49598163030998854,0.32230769230769235,24,0,4,3,2,0,2,2,1,2,4,1,1,2,1,1,Agriculture
S08573,0.6114864864864864,0.6538461538461537,69.3409090909091,0.7877272727272726,0.5047489823609227,0.29409090909090907,21,0,2,1,1,1,3,2,3,1,1,4,0,2,1,0,Renewable Energy
S08574,0.5574324324324325,0.8461538461538463,66.49166666666666,0.7372222222222222,0.5609452736318408,0.33166666666666667,34,2,5,6,4,1,4,1,3,1,1,1,1,1,3,2,Medicine
S08575,0.8040540540540541,0.6923076923076923,82.05652173913043,0.7621739130434783,0.5756002595717067,0.13956521739130434,20,3,2,1,4,3,0,3,1,2,1,1,0,1,0,1,Information Technology
S08576,0.4324324324324323,0.7884615384615385,61.11,0.731,0.6064676616915423,0.434,27,4,1,0,2,0,2,2,1,2,3,5,1,3,4,0,Renewable Energy
S08577,0.7331081081081081,0.6730769230769231,83.14761904761905,0.6923809523809523,0.5337597725657427,0.17952380952380953,21,1,0,1,3,0,2,1,1,0,3,4,2,1,1,1,Cybersecurity
S08578,0.9763513513513512,0.40384615384615363,95.75200000000001,0.7148,0.5743283582089552,0.0116,22,1,0,1,3,5,2,0,3,1,1,1,1,2,1,3,Tourism and Hospitality
S08579,0.2871621621621621,0.5769230769230771,46.744827586206895,0.6058620689655172,0.5373134328358209,0.5420689655172414,28,2,1,1,1,2,1,2,3,2,2,5,1,1,2,3,Information Technology
